name,code,state_id
MELCHOR OCAMPO,ME_27,32
MEZQUITAL DEL ORO,ME_28,32
MIGUEL AUZA,MI_29,32
MOMAX,MO_30,32
MONTE ESCOBEDO,MO_31,32
MORELOS,MO_32,32
MOYAHUA DE ESTRADA,MO_33,32
NOCHISTLAN DE MEJIA,NO_34,32
NORIA DE ANGELES,NO_35,32
OJOCALIENTE,OJ_36,32
PANUCO,PA_37,32
PINOS,PI_38,32
RIO GRANDE,RI_39,32
SAIN ALTO,SA_40,32
EL SALVADOR,EL_41,32
SOMBRERETE,SO_42,32
SUSTICACAN,SU_43,32
TABASCO,TA_44,32
TEPECHITLAN,TE_45,32
TEPETONGO,TE_46,32
TEUL DE GONZALEZ ORTEGA,TE_47,32
TLALTENANGO DE SANCHEZ ROMAN,TL_48,32
VALPARAISO,VA_49,32
VETAGRANDE,VE_50,32
VILLA DE COS,VI_51,32
VILLA GARCIA,VI_52,32
VILLA GONZALEZ ORTEGA,VI_53,32
VILLA HIDALGO,VI_54,32
VILLANUEVA,VI_55,32
ZACATECAS,ZA_56,32
TRANCOSO,TR_57,32
SANTA MARIA DE LA PAZ,SA_58,32
